wbid,intestine,head,pharynx,hypodermis,tail,vulvalmuscle,tailneurons,bodywallmusculature,vulva,ventralnervecord,nervoussystem,spermatheca,headneurons,germline
WBGene00004510,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00004680,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004705,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00004719,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00004723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004728,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00004729,0,1,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00004732,0,0,1,0,0,0,0,1,0,0,1,0,0,1
WBGene00004735,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004736,1,0,0,0,0,1,0,1,0,0,0,1,0,0
WBGene00004737,0,0,0,0,0,0,0,0,0,1,0,0,0,1
WBGene00004740,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00004743,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00004747,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00004748,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004749,0,0,1,1,0,0,0,0,1,1,0,0,0,0
WBGene00004750,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00004751,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00004758,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00004760,1,1,1,0,1,0,0,0,1,1,0,0,0,0
WBGene00004764,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004765,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00004767,1,0,1,0,0,0,1,1,0,0,0,1,1,0
WBGene00004771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004773,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004774,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00004776,1,1,0,0,0,1,1,0,0,1,0,0,0,0
WBGene00004777,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WBGene00004778,1,0,0,0,0,0,0,0,1,0,1,0,0,0
WBGene00004779,0,0,0,0,0,1,1,0,0,0,0,0,1,0
WBGene00004780,0,0,0,0,0,1,1,0,0,0,0,0,1,0
WBGene00004781,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00004782,1,0,1,1,0,0,0,0,0,0,0,0,0,0
WBGene00004783,1,0,1,1,0,0,0,1,0,1,0,1,0,0
WBGene00004786,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004787,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004788,1,1,0,1,1,0,0,1,1,0,1,0,0,0
WBGene00004793,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00004795,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00004796,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004800,0,0,1,1,0,0,0,0,0,0,1,0,0,0
WBGene00004801,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004802,0,1,1,0,0,0,0,1,0,0,0,0,0,0
WBGene00004803,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00004804,1,0,1,0,0,0,0,0,0,0,0,0,1,1
WBGene00004807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004811,1,0,0,1,0,1,0,0,0,0,0,0,0,0
WBGene00004829,1,1,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00004830,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WBGene00004831,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WBGene00004854,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004855,1,0,1,1,0,0,1,0,0,0,0,0,1,0
WBGene00004856,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004857,1,0,1,1,1,0,0,0,0,0,0,0,0,0
WBGene00004858,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00004859,1,0,1,1,0,0,0,0,0,0,0,0,0,0
WBGene00004860,1,0,1,1,0,0,0,0,0,0,0,0,0,0
WBGene00004862,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00004874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004875,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00004876,1,0,0,0,0,0,0,0,0,0,0,1,1,0
WBGene00004877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004878,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00004886,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004888,0,0,0,1,0,0,0,0,1,1,0,1,0,0
WBGene00004889,0,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00004890,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00004895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004897,0,0,0,0,1,0,0,0,0,1,0,0,0,0
WBGene00004902,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00004904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004905,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WBGene00004909,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00004910,0,0,0,0,0,0,0,1,0,1,0,0,0,0
WBGene00004911,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00004912,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00004914,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00004921,0,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00004922,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00004924,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004927,1,1,0,1,1,0,0,1,0,0,0,0,0,0
WBGene00004929,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00004930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004931,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00004932,1,1,1,0,1,0,0,0,0,0,0,0,0,0
WBGene00004945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004946,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00004949,0,1,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00004951,1,0,1,1,0,0,0,1,0,0,1,0,0,0
WBGene00004959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004978,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00004979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004980,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00004984,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00004986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004988,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004992,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00004997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005009,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005010,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00005015,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00005018,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00005019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005020,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005022,1,0,0,1,0,0,0,0,1,0,0,1,0,1
WBGene00005025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005028,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005032,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00005033,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00005036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005039,0,1,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00005043,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005049,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005051,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00005064,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005071,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00005072,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005077,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00005078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005111,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005149,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005153,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00005165,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005167,0,1,0,0,1,0,0,0,0,0,1,0,0,0
WBGene00005187,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005193,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005194,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005198,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005228,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00005236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005237,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005289,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005356,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005397,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005531,0,0,0,0,0,1,0,1,0,0,0,0,1,0
WBGene00005563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005643,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00005644,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00005647,1,0,0,0,0,0,0,0,1,0,0,1,0,0
WBGene00005667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005690,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005832,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005886,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00005932,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00005936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00005938,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00005967,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006047,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00006060,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WBGene00006061,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00006062,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006066,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006099,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006208,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006235,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006311,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006318,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006319,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006321,0,0,1,0,0,0,0,1,0,0,0,0,0,0
WBGene00006331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006342,0,0,1,0,0,0,0,0,0,0,0,1,0,0
WBGene00006349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006351,0,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00006363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006364,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006365,0,0,0,0,0,1,0,0,0,0,0,0,1,0
WBGene00006372,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006380,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006405,0,0,0,0,1,0,0,0,1,0,1,0,0,0
WBGene00006406,0,0,0,1,0,0,0,0,0,0,0,1,1,0
WBGene00006407,0,0,0,0,0,0,0,1,1,0,1,1,0,0
WBGene00006410,1,0,1,1,1,0,0,0,1,0,1,0,0,0
WBGene00006411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006412,0,0,0,0,1,0,0,1,0,0,0,0,0,0
WBGene00006415,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006423,0,0,0,1,0,0,0,1,0,0,0,0,0,0
WBGene00006424,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006428,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006434,1,1,0,0,1,0,0,0,0,0,1,0,0,0
WBGene00006438,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006439,1,0,1,1,0,0,0,1,1,0,1,0,0,0
WBGene00006444,1,0,1,0,0,0,0,0,1,0,1,0,0,0
WBGene00006445,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00006446,0,1,0,1,0,1,1,1,0,1,0,1,0,0
WBGene00006448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006450,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00006454,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006462,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006464,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006468,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00006470,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006472,0,1,0,1,0,0,0,0,1,0,1,1,0,0
WBGene00006474,1,0,0,0,0,0,1,0,1,0,0,1,1,0
WBGene00006475,0,0,0,0,0,0,0,0,1,0,0,1,1,0
WBGene00006476,0,0,0,0,1,0,0,0,0,0,1,0,0,0
WBGene00006477,1,0,1,1,1,0,0,1,1,0,1,0,0,0
WBGene00006481,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006483,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006486,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006487,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006490,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006495,1,0,1,1,0,0,0,1,1,1,0,1,1,0
WBGene00006496,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00006498,1,0,1,1,0,1,0,1,0,0,1,0,0,0
WBGene00006503,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00006504,1,0,0,0,0,0,1,0,1,1,0,0,0,0
WBGene00006505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006514,1,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00006515,0,0,1,0,0,0,0,0,1,0,1,0,0,0
WBGene00006517,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006520,0,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00006522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006524,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00006527,1,0,0,0,1,0,0,1,0,0,1,1,0,0
WBGene00006528,1,0,0,1,0,0,0,0,0,0,0,0,0,1
WBGene00006529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006532,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00006534,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006535,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00006537,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006538,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00006541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006543,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WBGene00006545,1,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00006546,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00006554,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006556,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006557,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006558,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00006559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006561,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00006562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006565,1,0,0,1,0,0,0,0,0,0,0,0,0,1
WBGene00006570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006575,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006578,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006579,0,1,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006580,1,0,0,0,0,0,0,1,0,1,0,0,1,0
WBGene00006583,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00006584,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006585,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006586,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00006591,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00006592,1,0,0,1,0,0,0,0,1,0,0,0,1,0
WBGene00006594,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006595,1,0,0,0,0,0,0,0,0,0,1,0,0,1
WBGene00006597,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006599,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006602,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006606,1,0,0,1,0,0,0,0,1,0,1,0,0,0
WBGene00006609,1,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006610,1,0,1,1,1,0,0,0,0,0,1,1,0,0
WBGene00006611,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006614,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00006615,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006619,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006623,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006626,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006633,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006655,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00006656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006663,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006672,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006680,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006682,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006699,1,0,1,0,0,0,0,0,0,0,1,0,0,1
WBGene00006701,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006706,0,0,1,0,1,0,0,1,0,0,0,0,0,0
WBGene00006707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006711,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006713,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00006720,0,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00006724,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006726,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00006727,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00006728,1,0,1,1,0,0,0,1,0,0,0,1,0,0
WBGene00006729,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00006730,1,0,1,0,1,0,0,0,1,0,1,0,0,1
WBGene00006741,0,0,0,0,0,1,1,1,0,1,0,0,1,0
WBGene00006742,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006744,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006745,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006746,0,1,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006747,1,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00006748,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006749,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00006750,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006751,1,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006752,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00006753,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006754,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006755,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00006756,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006757,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006762,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006763,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006764,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006765,0,0,0,0,0,0,0,1,0,1,0,0,1,0
WBGene00006766,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006767,0,0,0,0,0,1,0,0,0,0,1,1,0,0
WBGene00006768,0,0,0,0,0,0,1,0,0,0,0,1,1,0
WBGene00006769,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006772,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006773,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00006774,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00006775,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WBGene00006776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006777,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00006778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006779,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00006781,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00006782,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00006783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
