,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
8476,5772,5773,F45D11.14,0.020319494,0.074410667,-2.993583058,1.290117615,4.917575091000001,4.158021136,0.697187517,1.799417672,0.054994297000000004,1.799417672,WBGene00018459,F45D11.14
17893,23,24,Y47G6A.33,9.44e-42,8.32e-39,-2.9926955860000004,0.22107364899999998,6.114823881,1.9362150669999998,0.003826499,0.06948383799999999,0.024177732,0.06948383799999999,WBGene00045399,Y47G6A.33
14014,2795,2796,T09E11.11,0.00042355699999999997,0.003203739,-2.9915951539999996,0.84869068,3.882004385,2.114681436,0.039978281000000004,1.040435525,0.10960361800000001,1.040435525,WBGene00011660,T09E11.11
14574,2159,2160,T19H5.6,7.11e-05,0.000695753,-2.9880779289999997,0.752163501,1.828689154,3.0547775919999998,0.150383357,0.6982415409999999,0.543215655,0.6982415409999999,WBGene00044807,T19H5.6
5913,600,601,F14F7.1,4.5e-10,1.58e-08,-2.9701778589999996,0.47631608799999997,7.800415816,3.259770983,0.001091786,0.339223738,0.008650064,0.339223738,WBGene00000673,col-98
17523,5572,5573,Y41E3.7b,0.01724014,0.065406114,-2.9686602989999997,1.246526568,1.567322114,2.953207457,1.4472004840000001,0.8835422409999999,0.671828175,0.8835422409999999,WBGene00012765,Y41E3.7
3222,700,701,C35A11.4,2.9e-09,8.75e-08,-2.965073325,0.499407593,4.177713658,2.053003885,0.036256673999999996,0.33785524100000003,0.08939042300000001,0.33785524100000003,WBGene00016431,C35A11.4
14124,218,219,T10H9.5a,1.2199999999999999e-16,1.18e-14,-2.9470601569999997,0.35588536600000004,6.012807969,2.127847894,0.006252786,0.183728805,0.026106314,0.183728805,WBGene00004062,pmp-5
11280,2041,2042,K08D12.6,4.77e-05,0.000493849,-2.939321138,0.722788894,7.639142473,3.18869088,0.001217098,0.782418581,0.009246629000000001,0.782418581,WBGene00019540,K08D12.6
4959,271,272,E04F6.15,5.0899999999999995e-15,3.96e-13,-2.911880235,0.372139655,4.983186038,1.75172873,0.013633431000000001,0.19409845399999998,0.052840492999999995,0.19409845399999998,WBGene00017131,E04F6.15
1455,4590,4591,C08F11.13c.2,0.007207307,0.033186903999999996,-2.908062257,1.08222646,2.834512943,5.874441919,1.19848675,0.558334415,0.241618306,0.558334415,WBGene00007460,C08F11.13
14031,659,660,T09F5.11,1.51e-09,4.83e-08,-2.906814738,0.48099158299999994,2.968644621,1.80608171,0.12971218699999998,-0.005427699,0.217317167,0.217317167,WBGene00011670,fbxa-84
19400,3457,3458,Y71F9B.10b,0.0016077670000000002,0.009830252,-2.893389666,0.917227815,5.492009317000001,2.318140412,0.7375678659999999,0.524392431,0.038252714,0.524392431,WBGene00004946,sop-3
9359,4490,4491,F54D10.4.2,0.006509806,0.030647255,-2.886808858,1.060963063,2.316649817,4.019710702,1.1280687679999999,0.560395165,0.36557979,0.560395165,WBGene00018805,F54D10.4
5231,3578,3579,F08A8.1a.2,0.00191646,0.011308876,-2.87574973,0.92679954,4.602089233,2.436021487,0.815312072,0.473124009,0.066943028,0.473124009,WBGene00008564,acox-1
5232,3579,3580,F08A8.1b.1,0.00191646,0.011308876,-2.87574973,0.92679954,4.602089233,2.436021487,0.815312072,0.473124009,0.066943028,0.473124009,WBGene00008564,acox-1
5235,3580,3581,F08A8.1c.2,0.00191646,0.011308876,-2.87574973,0.92679954,4.602089233,2.436021487,0.815312072,0.473124009,0.066943028,0.473124009,WBGene00008564,acox-1
1498,392,393,C09B8.4,2.8700000000000005e-12,1.54e-10,-2.844489921,0.407293426,3.809643807,2.9090582960000004,0.063265442,0.18556646100000002,0.11527301400000001,0.18556646100000002,WBGene00015623,C09B8.4
1262,5635,5636,C06G3.1b.2,0.01809844,0.067894842,-2.8433905239999997,1.202992452,3.064407907,2.981052537,0.9671601240000001,1.203626137,0.20153648899999999,1.203626137,WBGene00003695,nhr-105
10404,3329,3330,H13N06.4b,0.001297783,0.008239951,-2.839407533,0.88277149,1.739604635,2.536032147,0.574199065,0.59472919,0.584041166,0.59472919,WBGene00010397,suox-1
9363,3007,3008,F54D11.1.1,0.000680095,0.004780335,-2.8326349289999997,0.833745815,6.216581766,3.339051118,0.212663296,0.83003483,0.022417836,0.83003483,WBGene00018811,pmt-2
1094,1048,1049,C05D12.3a.1,1.58e-07,3.18e-06,-2.829288301,0.539600189,5.458872411000001,2.0523107940000003,0.397623815,-0.04310799,0.039128731,0.039128731,WBGene00014666,C05D12.3
20800,5972,5973,ZK622.3c.3,0.023237768,0.08224240599999999,-2.824352764,1.244480856,4.023112665,4.72811895,1.165932773,1.157166128,0.099425275,1.157166128,WBGene00022781,pmt-1
20803,5973,5974,ZK622.3d.2,0.023237768,0.08224240599999999,-2.824352764,1.244480856,4.023112665,4.72811895,1.165932773,1.157166128,0.099425275,1.157166128,WBGene00022781,pmt-1
20796,5971,5972,ZK622.3a.2,0.023237768,0.08224240599999999,-2.824352764,1.244480856,4.023112665,4.72811895,1.165932773,1.157166128,0.099425275,1.157166128,WBGene00022781,pmt-1
4893,4189,4190,E02C12.8d,0.004520516,0.022810122999999998,-2.8194961739999997,0.99300667,2.744086868,3.230757197,0.999442017,0.47965135200000003,0.25958985,0.47965135200000003,WBGene00017093,E02C12.8
8765,517,518,F47G9.3,6.35e-11,2.59e-09,-2.798271063,0.428178987,3.1742032289999997,1.764470336,0.090105252,0.125558432,0.184900615,0.184900615,WBGene00009830,cutl-18
2054,1049,1050,C17C3.12a.1,1.59e-07,3.2e-06,-2.793614912,0.532921666,4.681294016,1.933267546,0.362363414,-0.124471636,0.06364484,0.06364484,WBGene00015894,acdh-2
9701,476,477,F56B3.1,2.4399999999999998e-11,1.0800000000000002e-09,-2.776952788,0.41589121799999995,8.056813484,2.912854427,0.0006746,0.258773657,0.007916693,0.258773657,WBGene00000677,col-103
3714,6266,6267,C44C10.11.1,0.028852867,0.09732851,-2.7765972939999997,1.270468436,2.112930483,3.306015494,1.3776516230000002,1.043483446,0.43114944299999997,1.043483446,WBGene00043985,C44C10.11
11687,1716,1717,K11G9.3,1.1599999999999999e-05,0.000142957,-2.7755001839999998,0.632982594,2.1803646430000003,3.406722392,0.192799305,0.386536082,0.408201142,0.408201142,WBGene00019654,K11G9.3
17318,3133,3134,Y39E4B.12b.1,0.0009043310000000001,0.006100916,-2.7715684589999996,0.8351333409999999,2.4580165640000002,1.937328005,0.518326344,0.5278452029999999,0.326242375,0.5278452029999999,WBGene00001630,gly-5
18626,1863,1864,Y54G2A.45c,2.3100000000000002e-05,0.000261943,-2.7702211969999997,0.654485545,2.433113356,1.56693015,0.309690521,0.247586941,0.332836471,0.332836471,WBGene00044488,Y54G2A.45
7398,3772,3773,F32H5.6c,0.00263214,0.014749888999999999,-2.7626599489999997,0.918522437,1.2591734909999999,1.839260023,0.40325514,0.676775232,0.86227006,0.86227006,WBGene00006016,srx-125
2322,5323,5324,C23H5.8d,0.014308248,0.056821803,-2.761787108,1.127522315,2.844610978,3.337857074,0.964181727,0.94277813,0.239693687,0.94277813,WBGene00016027,C23H5.8
250,5949,5950,B0280.17,0.022912099,0.081416892,-2.761759525,1.214015103,1.5505920180000001,3.469968862,0.8922225090000001,1.318526496,0.6810169640000001,1.318526496,WBGene00044674,B0280.17
3589,5887,5888,C42C1.13a.1,0.021934721,0.078764573,-2.760598015,1.204714106,1.8490545809999999,3.720341559,1.642713874,0.305853837,0.534290241,0.534290241,WBGene00016591,C42C1.13
4505,4587,4588,C56E10.4a,0.00718068,0.033090915,-2.7600404989999996,1.026668363,1.4066637690000001,3.928147477,0.8157413509999999,0.583573864,0.765330539,0.765330539,WBGene00003727,nhr-137
10166,1635,1636,F59A7.1,7.21e-06,9.32e-05,-2.746164942,0.611967126,2.84539407,2.527458338,0.157619932,0.404135714,0.239545105,0.404135714,WBGene00019089,clec-206
2319,3089,3090,C23H5.8b.1,0.000824247,0.005639824,-2.739392651,0.819068685,5.096076124,2.625027203,0.5496126689999999,0.456697597,0.049324617,0.456697597,WBGene00016027,C23H5.8
19293,521,522,Y69H2.14,6.65e-11,2.7e-09,-2.7376113189999995,0.419340105,8.151792882999999,2.593962686,0.000641694,0.263127491,0.007706586,0.263127491,WBGene00013489,Y69H2.14
14804,3667,3668,T22E5.1b,0.0022513679999999997,0.012977283000000001,-2.7364188169999997,0.895747906,1.44654765,1.598734237,0.462552287,-0.169258367,0.74099418,0.74099418,WBGene00020690,T22E5.1
4012,5720,5721,C48D1.9c,0.01927391,0.071230254,-2.735769054,1.169036943,1.317035048,2.421070404,1.227074697,-0.146895655,0.822896363,0.822896363,WBGene00194643,C48D1.9
12696,3923,3924,R09D1.11b,0.003223442,0.017368306,-2.724109142,0.9248107940000001,1.333732475,2.572958833,0.471050319,-0.06722797,0.811862188,0.811862188,WBGene00011167,chil-23
6682,1328,1329,F25B5.3c.1,1.43e-06,2.27e-05,-2.719746072,0.564164102,5.031390356,2.0540805769999997,0.426109556,-0.14017828,0.051312145,0.051312145,WBGene00017775,F25B5.3
1112,5074,5075,C05D9.2.2,0.011457213999999999,0.047723767,-2.7172672280000003,1.074683235,3.779450275,2.4190991630000003,0.9433376290000001,0.789078455,0.11773987,0.789078455,WBGene00015471,lmp-2
4469,3638,3639,C56A3.3c,0.002115705,0.012292481999999999,-2.698151184,0.8778784959999999,3.258881147,2.198150552,0.149574428,1.006431552,0.173047767,1.006431552,WBGene00008342,frpr-5
3871,2640,2641,C46G7.4a,0.000291167,0.002330993,-2.684804512,0.7410376009999999,3.776710956,1.7906166069999998,0.7057383140000001,-0.584370744,0.117966776,0.117966776,WBGene00004112,pqn-22
1609,4366,4367,C09H6.2a,0.005604053,0.027132239,-2.678914137,0.9670850329999999,5.579819877,2.451594671,1.348305532,0.054574658,0.035976457,0.054574658,WBGene00002999,lin-10
3709,366,367,C44C1.5a.1,6.63e-13,3.820000000000001e-11,-2.670926175,0.37163767799999997,4.972109506000001,1.42357446,0.025288425,0.18188342100000002,0.053197904000000004,0.18188342100000002,WBGene00016644,C44C1.5
4965,774,775,E04F6.7,7.82e-09,2.1300000000000001e-07,-2.646214867,0.45843762,3.792846685,1.516961526,0.043645500999999996,0.271602077,0.116637691,0.271602077,WBGene00000971,dhs-7
7145,5746,5747,F29C4.4.1,0.019772695,0.072743011,-2.640609892,1.133000928,1.061246074,1.712176524,0.914344855,-0.236936177,1.0111917990000001,1.0111917990000001,WBGene00017927,F29C4.4
16873,1166,1167,Y34D9A.11,4.7600000000000003e-07,8.62e-06,-2.639767275,0.524195599,5.501473732999999,1.8474211969999998,0.009823506999999999,0.402348031,0.038004089,0.402348031,WBGene00021335,spp-23
14135,2574,2575,T11B7.4a,0.000250383,0.002055866,-2.634791721,0.719521307,2.171227063,2.299756513,0.36533043,0.15041848300000002,0.411235936,0.411235936,WBGene00001132,alp-1
14189,4814,4815,T12A7.4a,0.009078506,0.039864352,-2.622571984,1.005169779,3.106212305,2.2039663590000003,0.41839260899999997,1.0971568170000001,0.195026165,1.0971568170000001,WBGene00011725,lips-5
4094,821,822,C49G7.8,1.4299999999999999e-08,3.6799999999999996e-07,-2.621392696,0.462349112,3.912478637,1.739450844,0.038945456,0.28170459600000003,0.10731210199999999,0.28170459600000003,WBGene00016786,cyp-35A4
18407,4679,4680,Y53F4B.29.2,0.007820450999999999,0.035330725,-2.6213912109999997,0.9855873629999999,4.1167471739999995,1.779235511,1.3638501180000002,-1.206259468,0.093223557,0.093223557,WBGene00001774,gst-26
3172,4920,4921,C34E11.2b,0.009886275,0.042467382000000005,-2.609507578,1.011522579,1.234654838,1.972498766,0.655267401,-0.045419262,0.87949949,0.87949949,WBGene00007935,C34E11.2
17648,5983,5984,Y44A6D.3a,0.023453919,0.082868685,-2.59808209,1.1465708620000001,3.896978018,2.412372677,1.250476834,0.721460277,0.10847085,0.721460277,WBGene00012854,Y44A6D.3
5612,1053,1054,F11C1.3,1.6100000000000003e-07,3.22e-06,-2.58775161,0.493847314,3.61896657,1.637536088,0.056472604,0.30935515,0.131986871,0.30935515,WBGene00008692,scav-4
2780,1914,1915,C29F3.6,2.7699999999999996e-05,0.000305632,-2.5793203080000002,0.615333892,2.18528724,1.915946156,0.151761606,0.41619209100000004,0.406575776,0.41619209100000004,WBGene00005949,srx-58
2853,5817,5818,C30G4.4l.1,0.020883929,0.07590489,-2.5643360719999997,1.110065522,2.30103374,2.587427629,1.084720114,0.763648082,0.37022009200000006,0.763648082,WBGene00016269,C30G4.4
12125,4268,4269,M176.6b,0.005011649,0.024821106000000003,-2.561428185,0.912747302,1.9885062269999998,3.216512315,0.7726566429999999,0.326021173,0.47700481299999997,0.47700481299999997,WBGene00002199,kin-15
11721,3208,3209,K12B6.3,0.00104252,0.006868809,-2.555386331,0.7793679729999999,1.5462282630000002,1.266065136,0.22768770800000002,0.198940306,0.6834339490000001,0.6834339490000001,WBGene00019668,fil-2
18625,2607,2608,Y54G2A.45b,0.000269449,0.00218442,-2.552757432,0.7007240459999999,3.468655783,1.377889212,0.589149406,-0.193198825,0.14737187699999998,0.14737187699999998,WBGene00044488,Y54G2A.45
13531,79,80,T05A1.2,1.62e-27,4.28e-25,-2.550418011,0.234649214,9.765150646,1.58310825,0.000104191,0.08248619,0.007832209,0.08248619,WBGene00000696,col-122
10003,1341,1342,F58B3.3,1.49e-06,2.35e-05,-2.550227487,0.529963353,3.460757573,1.6419373380000002,0.132144845,0.289146888,0.148243562,0.289146888,WBGene00003095,lys-6
10439,3098,3099,H17B01.2,0.000843332,0.00575365,-2.538550965,0.7604626309999999,1.577171405,2.105492103,0.20097938399999998,0.472016295,0.666475736,0.666475736,WBGene00000646,col-70
1739,137,138,C12D12.1c,2.4800000000000002e-20,3.790000000000001e-18,-2.536317597,0.27450788600000003,5.635614239,1.458720286,0.078462183,-0.040590727,0.034569686,0.034569686,WBGene00015713,C12D12.1
15741,127,128,W03G11.1b,3.72e-21,6.15e-19,-2.532064761,0.26822151,9.256945062,1.567911286,0.00033637099999999997,0.10757779699999999,0.007067388000000001,0.10757779699999999,WBGene00000754,col-181
14469,167,168,T18H9.2a,4.28e-19,5.3799999999999994e-17,-2.52024307,0.282235081,4.763125326,1.239777425,0.059017945,-0.033844197,0.060467016,0.060467016,WBGene00000215,asp-2
2148,199,200,C18A11.3,1.3100000000000001e-17,1.3900000000000001e-15,-2.499137497,0.292551546,3.9961523960000003,1.315377967,0.027091505,0.054183115999999996,0.101288106,0.101288106,WBGene00015949,C18A11.3
3775,1583,1584,C45E5.1,5.54e-06,7.4e-05,-2.497631719,0.549754612,4.631462774,1.452444743,0.030221807000000003,0.42312339299999996,0.065692305,0.42312339299999996,WBGene00016664,C45E5.1
15367,4387,4388,T28D6.3,0.005771851999999999,0.027810908999999998,-2.490436172,0.9021788000000001,3.219334504,3.5581913380000003,0.057327422,1.163562459,0.178482107,1.163562459,WBGene00012123,T28D6.3
8696,5404,5405,F46H6.2b.1,0.015288925,0.059806427999999995,-2.4822165330000003,1.023399562,2.7765430139999996,2.100497904,1.318036157,0.104694404,0.252983839,0.252983839,WBGene00000959,dgk-2
6235,509,510,F19C7.4,5.3700000000000006e-11,2.22e-09,-2.479884856,0.37802029299999995,3.5516750939999997,1.417515529,0.054244010999999995,0.160105001,0.138603543,0.160105001,WBGene00017594,F19C7.4
18624,525,526,Y54G2A.45a,7.379999999999999e-11,2.97e-09,-2.471757201,0.379528783,4.751273331,1.4133537109999998,0.02885832,0.187204825,0.060914079,0.187204825,WBGene00044488,Y54G2A.45
5644,317,318,F11E6.3.1,6.88e-14,4.58e-12,-2.470337341,0.329815947,8.182647688,2.076157915,0.000940271,0.162227567,0.00764436,0.162227567,WBGene00008707,F11E6.3
7355,1699,1700,F32D8.12a.2,1.06e-05,0.000132087,-2.466015851,0.5599312989999999,4.332186985,1.8380819940000002,0.272838949,0.19744564,0.080301179,0.19744564,WBGene00009334,F32D8.12
7350,3237,3238,F32D8.11.1,0.0010961039999999999,0.007152754,-2.465156044,0.7551123209999999,1.696466215,1.608505672,0.250398031,0.20742465300000001,0.604893895,0.604893895,WBGene00043302,F32D8.11
7354,3239,3240,F32D8.11.5,0.0010961039999999999,0.007152754,-2.465156044,0.7551123209999999,1.696466215,1.608505672,0.250398031,0.20742465300000001,0.604893895,0.604893895,WBGene00043302,F32D8.11
7353,3238,3239,F32D8.11.4,0.0010961039999999999,0.007152754,-2.465156044,0.7551123209999999,1.696466215,1.608505672,0.250398031,0.20742465300000001,0.604893895,0.604893895,WBGene00043302,F32D8.11
14187,4525,4526,T12A7.2b.1,0.006760173,0.031579835,-2.46202528,0.909021981,3.988312182,1.847927586,0.7851205520000001,0.454360892,0.101836715,0.454360892,WBGene00011723,T12A7.2
13227,2243,2244,T01C8.3,9.88e-05,0.0009304760000000001,-2.453042211,0.6300129289999999,2.183758122,1.468866389,0.188294481,0.15072466,0.40707995399999997,0.40707995399999997,WBGene00020144,T01C8.3
5645,1255,1256,F11E6.3.2,8.709999999999999e-07,1.47e-05,-2.452379102,0.49858729700000004,5.676065619,2.674821,0.17170354100000002,0.201180398,0.033571447000000004,0.201180398,WBGene00008707,F11E6.3
3102,4684,4685,C34B4.7c,0.007863626,0.035480291000000004,-2.450152613,0.9218482370000001,1.833913546,1.878415503,0.604996324,0.6697099329999999,0.540911869,0.6697099329999999,WBGene00077698,lurp-4
15206,3183,3184,T27B2.1,0.000996315,0.00661592,-2.444985274,0.7428032240000001,2.1917097180000003,1.7039524659999998,0.132521853,0.695113091,0.40446516,0.695113091,WBGene00194821,dmsr-16
20776,6012,6013,ZK6.6b,0.024024866000000002,0.08447659099999999,-2.416910929,1.0709785729999999,1.136190485,2.47246289,0.295757554,1.4247351000000001,0.9521003859999999,1.4247351000000001,WBGene00022641,ZK6.6
17319,5648,5649,Y39E4B.12b.2,0.018207158,0.06814550400000001,-2.412927365,1.0218301779999999,3.144305645,2.07598884,0.794222874,0.771982493,0.18928412,0.771982493,WBGene00001630,gly-5
14731,3642,3643,T21G5.6.1,0.002123945,0.012325311,-2.406078655,0.7831444909999999,1.91744827,1.783791862,0.414595134,0.499576187,0.505377807,0.505377807,WBGene00044898,T21G5.6
20325,3713,3714,ZK1058.9b,0.002392857,0.013622018999999999,-2.403748114,0.791599499,5.5986543189999995,1.738381177,0.439919458,0.5000251929999999,0.035497873,0.5000251929999999,WBGene00014207,ZK1058.9
8082,4789,4790,F41C6.4b,0.008864718,0.039128754,-2.4015939840000002,0.9176098690000001,2.014614245,3.111688912,0.328617376,0.934394431,0.466989046,0.934394431,WBGene00018278,F41C6.4
4601,3420,3421,D1025.9,0.001512308,0.009343545,-2.3913499259999997,0.7538194340000001,3.898588095,2.1662562569999997,0.523791636,0.328573972,0.10834983599999999,0.328573972,WBGene00008360,nspc-19
19809,3366,3367,Y7A5A.1.2,0.001379185,0.008660563000000001,-2.380943774,0.744284018,6.591246132999999,1.317343814,0.813681575,-0.438244925,0.017256473999999997,0.017256473999999997,WBGene00012407,Y7A5A.1
17447,1945,1946,Y41C4A.16,3.13e-05,0.000339651,-2.374178848,0.570157322,8.706759057000001,1.3529628280000001,0.000268607,0.487350451,0.006995864,0.487350451,WBGene00000670,col-95
10102,862,863,F58G6.3,2.2000000000000002e-08,5.389999999999999e-07,-2.37320152,0.424117095,4.029451657,1.205298673,0.031389206,0.23842376,0.09899250300000001,0.23842376,WBGene00010274,F58G6.3
18146,98,99,Y49E10.29,8.99e-24,1.92e-21,-2.367213059,0.23549247,4.653544548,1.154110563,0.014296884,0.068888171,0.064773817,0.068888171,WBGene00045239,Y49E10.29
12225,4935,4936,R01E6.3a,0.010030671,0.042965657000000004,-2.356344724,0.9151670120000001,3.288732228,2.021440079,0.202272638,1.0540233509999999,0.16905941600000002,1.0540233509999999,WBGene00000282,cah-4
1596,4025,4026,C09G9.7b,0.003670872,0.019267704,-2.355057037,0.8106514359999999,1.8722038730000001,1.11715914,0.46141065,-0.301446985,0.524322975,0.524322975,WBGene00007496,npax-4
4301,563,564,C53B7.7,1.67e-10,6.25e-09,-2.346188701,0.36721102299999997,3.4541773680000003,1.159782428,0.053290912999999995,0.10529381800000001,0.148974991,0.148974991,WBGene00016896,nep-4
17553,4109,4110,Y42G9A.3b,0.004096731,0.02107474,-2.344629745,0.816768907,2.9501258939999997,1.660143739,0.708982399,0.291684773,0.22051459899999998,0.291684773,WBGene00021533,Y42G9A.3
10131,2096,2097,F59A1.13,5.91e-05,0.000595824,-2.334785389,0.581307196,2.362523707,0.954309605,0.15457985800000001,0.015546433,0.352297226,0.352297226,WBGene00010299,F59A1.13
3908,5098,5099,C47C12.4,0.011665119,0.04836941,-2.325499239,0.9220428909999999,1.8968446330000002,1.907702376,0.7389557929999999,0.536288847,0.513918355,0.536288847,WBGene00016737,miro-2
1925,520,521,C15C8.3a,6.66e-11,2.7e-09,-2.318700056,0.35518320600000003,6.364686981,1.066352598,0.032506451,0.156726214,0.020150277,0.156726214,WBGene00007605,asp-10
3630,3785,3786,C43D7.7,0.002665754,0.01488696,-2.318692204,0.771903456,1.645078368,1.0622019759999999,0.263052904,-0.025619608999999998,0.630699515,0.630699515,WBGene00008069,C43D7.7
